web-scraper-order,web-scraper-start-url,skills-rest,skills-rest-href,name,description,Rating,invocation name,dynamic content,privacy policy,privacy policy-href,terms of use,terms of use-href,number of ratings,maker,skill rating,skill rating-href,Overall rating,category,sub-category,comment heading,comment heading-href,review,review stars,review date,review-pages,review-pages-href,skill-pages,skill-pages-href
"1564898278-42739","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","Purell","https://www.amazon.com/Magic-Co-Purell/dp/B07JZX6QF7/ref=sr_1_51?fst=as%3Aoff&qid=1564897796&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-51","Purell","PURELL® products are trusted and used in hospitals to help prevent the spread of infection. Now that same germ-fighting power is available for everyone - at home, at work and on the go. 

From innovative soap and sanitizer formulation, to breakthrough dispensing systems and portable solutions, the same commitment to well-being goes into every product we make.

We bring that same commitment to our new Amazon Alexa skill, PURELL® Assistant, which will share our hand hygiene and sanitation know-how with new and long-time friends alike. Use this skill to find out more about our gentle, effective products and to hear tips for keeping your family healthy and well.

Disclaimer: The information in this skill is provided for informational and educational purposes only.","null","purell","dynamic content.","Developer Privacy Policy","https://www.purell.com/privacy-policy/","Developer Terms of Use","https://www.purell.com/terms-of-use/","7","by Magic & Co.","7","https://www.amazon.com/product-reviews/B07JZX6QF7","4.5 out of 5 stars","Shopping","null","informative","https://www.amazon.com/gp/customer-reviews/R1BFHS0G3XNVM9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07JZX6QF7","I am excited this skill is coming out during the flu season, I am paranoid about germs and the skill gave me great tips on how to keep sick free.","3.0 out of 5 stars","December 3, 2018","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=4&fst=as%3Aoff&qid=1564897794&rnid=2661617011&ref=sr_pg_3"
"1564899714-47601","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","Prime Deal of the Day Flash Briefing","https://www.amazon.com/Prime-Deal-Day-Flash-Briefing/dp/B07FLK2CHB/ref=sr_1_5?fst=as%3Aoff&qid=1564897790&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-5","Prime Deal of the Day Flash Briefing","Prime Deal of the Day Flash Briefing sends you the best prime deals each and every day right to your Alexa device!  We include how much time left on each deal so you will never miss out on the deepest discounts.

Updated constantly!

FEEDBACK
Email me at max@volleythat.com if you have any issues or feedback. We'd love to hear from you!","Guidance Suggested.","null","dynamic content.","Developer Privacy Policy","https://volleythat.com/terms-of-service-privacy-policy","Developer Terms of Use","https://volleythat.com/terms-of-service-privacy-policy","5","by Volley Inc.","5","https://www.amazon.com/product-reviews/B07FLK2CHB","2.8 out of 5 stars","Shopping","null","It’s tough living on $500.00 per month","https://www.amazon.com/gp/customer-reviews/R2ESF0BN6FF3GE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07FLK2CHB","For me it’s great because there are times when I might not think of looking on Amazon for a good deal.  Also, since my husband left after almost 30 years of marriage and I’m living on $500.00 a month after my rent. So, I need and appreciate things like this. I don’t mind going to look at all the deals for 2 reasons, 1.  To see them all at once.
  2.  Order what I can afford at the same time.","5.0 out of 5 stars","June 19, 2019","","","",""
"1564899306-46252","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","AnyList","https://www.amazon.com/Purple-Cover-Inc-AnyList/dp/B074PDF3ZY/ref=sr_1_21?fst=as%3Aoff&qid=1564897792&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-21","AnyList","AnyList is the best way to create and share grocery shopping lists, and this skill allows you to add items to AnyList with Alexa.

To get started, first download AnyList from the iOS App Store and create an AnyList account. Then enable this skill and you'll be able to link your AnyList account to Alexa.

After linking your AnyList account, the Alexa Shopping & To-do lists will appear as new lists in AnyList. From the AnyList app, you can also choose to make some or all of your existing AnyList lists accessible on your Alexa devices.","Guidance Suggested.","null","dynamic content.","Developer Terms of Use","https://www.anylist.com/terms","null","","153","by Purple Cover, Inc.","153","https://www.amazon.com/product-reviews/B074PDF3ZY","3.6 out of 5 stars","Shopping","null","Easy to Use - Love the Share feature!","https://www.amazon.com/gp/customer-reviews/ROYHRZN0EAJV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B074PDF3ZY","I LOVE this skill!
I used AnyList long before I had an Echo, so I was very pleased to see it as a Skill.
For me, AnyList works much easier with Alexa than Siri for adding items directly to the list.
It not just groceries, I have separate lists for big box stores, to do, etc. and all shared with my husband.
AnyList + Alexa = Convenience!!","5.0 out of 5 stars","August 26, 2018","Next page→","https://www.amazon.com/Purple-Cover-Inc-AnyList/product-reviews/B074PDF3ZY/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=2&fst=as%3Aoff&qid=1564897790&rnid=2661617011&ref=sr_pg_1"
"1564898602-43846","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","MyGroceryList","https://www.amazon.com/Suman-Chatterjee-MyGroceryList/dp/B078QCGQVN/ref=sr_1_44?fst=as%3Aoff&qid=1564897794&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-44","MyGroceryList","PreRequisites:This app uses Twilio to send the list of items as text messages to any local phone number. But to use this functionality user must create their Twilio account and provide necessary permissions by visiting  https://mygrocerylist.fillearth.com. User can also complete the authorization process from the Privacy policy page (see link below)

Purpose: Often while going for grocery shopping we forget items that we  need to buy. With this skill, users can add items to the list whenever they find it missing. Then they can retrieve the list all at once just before going for shopping.
Features available: User can add an item, delete an item, retrieve all the items, check when an item is added and also clear the whole list. 
How it works: There is an ""Items"" table in DynamoDB. Whenever user adds an item it gets added to the list. Then when he deletes an item it gets deleted from the list. User can also clear the list at once. All these happens through Dialog.","Guidance Suggested.","my grocery list","dynamic content.","Developer Privacy Policy","https://mygrocerylist.fillearth.com/privacy_policy.html","null","","26","by Suman Chatterjee","26","https://www.amazon.com/product-reviews/B078QCGQVN","4.0 out of 5 stars","Shopping","null","","","","","","null","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=3&fst=as%3Aoff&qid=1564897792&rnid=2661617011&ref=sr_pg_2"
"1564898087-42064","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","Zen Buggy","https://www.amazon.com/GreyMotion-Studios-Zen-Buggy/dp/B07MW2SJB7/ref=sr_1_69?fst=as%3Aoff&qid=1564897798&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-69","Zen Buggy","The Zen Buggy skill allows users with an active account on zenbuggy.com to add items to their grocery list via voice control.

What makes Zen Buggy different is that, as you are shopping, you can mark the aisle locations of the items on your list and then check them off as you add them to your cart. Then, the next time you add those items to your list, they will automatically show up on the correct aisle. Aso, items tagged by other shoppers at the same store will show up as well, but you can easily change the location(s) if items have moved, etc...

Zen Buggy also supports multiple stores, and you can easily move items between them. Items moved will always show up on the correct aisle, as long as they have previously been tagged by you or another shopper.

Pro tip: Use the word ""And"" between items to add multiple items to your list. Zen Buggy looks for that word and uses it to separate your sentence into distinct items. For instance, saying ""Add Peanut Butter and Grape Jelly"" would show up as two separate line items. Try it!","Guidance Suggested.","zen buggy","dynamic content.","Developer Privacy Policy","https://www.zenbuggy.com/privacy.htm","null","","1","by GreyMotion Studios","1","https://www.amazon.com/product-reviews/B07MW2SJB7","5.0 out of 5 stars","Shopping","null","","","","","","null","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=5&fst=as%3Aoff&qid=1564897796&rnid=2661617011&ref=sr_pg_4"
"1564898351-42985","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","Out Of Milk","https://www.amazon.com/Bonial-International-GmbH-Out-Milk/dp/B074P5RYK7/ref=sr_1_49?fst=as%3Aoff&qid=1564897796&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-49","Out Of Milk","With Out of Milk, manage your shopping list with just your voice. Easily add or remove various products and sync your lists with family and friends. Out of Milk lets you keep track of all of your lists, and automatically syncs to your phone. Keep your pantry and your fridge fresh!


Our Features:
-Easily create and edit your shopping lists
- Sync your shopping lists in real-time
- Quickly add and remove items on your lists
- Manage an inventory of your pantry
- Keep your lists synced from Alexa to your phone

You can always access your lists through our mobile apps and online on our website: http://www.outofmilk.com/. 


WHAT THE EXPERTS ARE SAYING:

'The Out of Milk app is straightforward and offers three main list functions: shopping, pantry and to do.'
Wall Street Journal

'#1 of Top 25 Apps For Moms'
Babble 

'Top 10 Most-Used Shopping Apps'
Nielsen  

'How To Simplify your grocery shopping on Android'
CNET  

'Grocery List Apps That Make Shopping, Syncing Lists Simple'
Mashable","Guidance Suggested.","out of milk","dynamic content.","Developer Privacy Policy","http://outofmilk.com/Privacy.aspx","Developer Terms of Use","http://outofmilk.com/Terms.aspx","129","by Bonial International GmbH","129","https://www.amazon.com/product-reviews/B074P5RYK7","3.1 out of 5 stars","Shopping","null","Mostly works fine","https://www.amazon.com/gp/customer-reviews/R39H0V8POCMS36/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B074P5RYK7","I've once had the Skill delete my entire shopping list but it has mostly worked fine. NOTE: the skill only works with US ENGLISH. If you change your Echo's language to anything else, it will stop working. I found this out the hard way and had to contact support to figure it out even though it does list the supported languages in the Skill's information page.","3.0 out of 5 stars","February 22, 2018","Next page→","https://www.amazon.com/Bonial-International-GmbH-Out-Milk/product-reviews/B074P5RYK7/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=4&fst=as%3Aoff&qid=1564897794&rnid=2661617011&ref=sr_pg_3"
"1564898533-43615","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","AisleWise","https://www.amazon.com/AisleWise-Inc/dp/B072MG3KMT/ref=sr_1_48?fst=as%3Aoff&qid=1564897794&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-48","AisleWise","The Alexa Aisle Wise skill lets you add items or recipes to your AisleWise grocery shopping list.  

You must have an existing AisleWise account to use this skill from Alexa. If you do not have an account, simply visit AisleWise.com and sign up.  

Once you have an account, you can add any item to your AisleWise shopping list with a simple command.  You can also add recipes to your shopping list, but the recipe must first exist in your personal AisleWise recipes collection. 

Note about recipes: when you first create a recipe, you segregate recipe items into ingredients (items not normally in your refrigerator or pantry) and staples (items normally in your refrigerator or pantry). When you tell AisleWise to add a recipe to your list using Alexa, ingredients only are added.","Guidance Suggested.","aisle wise","dynamic content.","Developer Privacy Policy","https://aislewise.com/pp.html","null","","3","by AisleWise Inc.","3","https://www.amazon.com/product-reviews/B072MG3KMT","3.5 out of 5 stars","Shopping","null","So much better than default shopping list!","https://www.amazon.com/gp/customer-reviews/R3CCKZHR4YVI2M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B072MG3KMT","Still in development, but works great to add AND sort your grocery items by the proper aisle to make shopping easier!","5.0 out of 5 stars","January 20, 2018","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=3&fst=as%3Aoff&qid=1564897792&rnid=2661617011&ref=sr_pg_2"
"1564897901-41458","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","Meh Stalker","https://www.amazon.com/Lichme-Inc-Meh-Stalker/dp/B0748LDB5X/ref=sr_1_88?fst=as%3Aoff&qid=1564897800&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-88","Meh Stalker","Meh Stalker is a tool used to quickly see what is being sold by meh.com.  Users can get the current sale details, or details from any sale from the launch date of meh.com.  

In addition to deal information, users can retrieve the current poll and options, ask when the last fuku was sold, find out who the goat is, and even ask ""what went wrong"".

Meh Stalker is not endorsed or affiliated with Meh.com or Medicore Labs","null","meh stalker","dynamic content.","null","","null","","2","by Lichme Inc","2","https://www.amazon.com/product-reviews/B0748LDB5X","5.0 out of 5 stars","Shopping","null","","","","","","null","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=6&fst=as%3Aoff&qid=1564897798&rnid=2661617011&ref=sr_pg_5"
"1564899679-47496","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","Redbox","https://www.amazon.com/Redbox/dp/B0721KTLPH/ref=sr_1_6?fst=as%3Aoff&qid=1564897790&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-6","Redbox","The Redbox Alexa skill allows you discover what new release movies and games are available at your local Redbox kiosks.  You can ask about specific titles, or what is new this week.  You can also learn about the plot, the rating, and who stars in a movie.","Guidance Suggested.","redbox","dynamic content.","null","","null","","294","by Redbox","294","https://www.amazon.com/product-reviews/B0721KTLPH","3.8 out of 5 stars","Shopping","null","Redbox streaming, Firestick no but Roku stick yes","https://www.amazon.com/gp/customer-reviews/R1RNAZZDX3DN53/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0721KTLPH","Very disappointed that my new Firestick with Alexa remote won't run Redbox on demand movies. Thankfully, my other TV which has an older Roku stick can play the movies!  Will definitely keep in mind for recommendations and future purchases!","1.0 out of 5 stars","March 16, 2019","","","",""
"1564899345-46396","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","AnyList","https://www.amazon.com/Purple-Cover-Inc-AnyList/dp/B074PDF3ZY/ref=sr_1_21?fst=as%3Aoff&qid=1564897792&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-21","AnyList","AnyList is the best way to create and share grocery shopping lists, and this skill allows you to add items to AnyList with Alexa.

To get started, first download AnyList from the iOS App Store and create an AnyList account. Then enable this skill and you'll be able to link your AnyList account to Alexa.

After linking your AnyList account, the Alexa Shopping & To-do lists will appear as new lists in AnyList. From the AnyList app, you can also choose to make some or all of your existing AnyList lists accessible on your Alexa devices.","Guidance Suggested.","null","dynamic content.","Developer Terms of Use","https://www.anylist.com/terms","null","","153","by Purple Cover, Inc.","153","https://www.amazon.com/product-reviews/B074PDF3ZY","3.6 out of 5 stars","Shopping","null","Ta-da!  AnyList and Alexa now supprt all you list names . . .","https://www.amazon.com/gp/customer-reviews/R16F1M5QOIKI1H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B074PDF3ZY","It now supports using any named list from all of your list on AnyList.  For example you can say ""Alexa, add cookies to the Shared Grocery List"" and ta-da - cookies show up on the Shared Grocery List on my phone and my wife's phone.  You can also be brief just saying ""Alexa, add apples to grocery list"" and it adds them to the list titled ""Shared Grocery List"".","5.0 out of 5 stars","October 28, 2017","Next page→","https://www.amazon.com/Purple-Cover-Inc-AnyList/product-reviews/B074PDF3ZY/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=2&fst=as%3Aoff&qid=1564897790&rnid=2661617011&ref=sr_pg_1"
"1564899059-45402","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","AnyList","https://www.amazon.com/Purple-Cover-Inc-AnyList/dp/B074PDF3ZY/ref=sr_1_21?fst=as%3Aoff&qid=1564897792&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-21","AnyList","AnyList is the best way to create and share grocery shopping lists, and this skill allows you to add items to AnyList with Alexa.

To get started, first download AnyList from the iOS App Store and create an AnyList account. Then enable this skill and you'll be able to link your AnyList account to Alexa.

After linking your AnyList account, the Alexa Shopping & To-do lists will appear as new lists in AnyList. From the AnyList app, you can also choose to make some or all of your existing AnyList lists accessible on your Alexa devices.","Guidance Suggested.","null","dynamic content.","Developer Terms of Use","https://www.anylist.com/terms","null","","153","by Purple Cover, Inc.","153","https://www.amazon.com/product-reviews/B074PDF3ZY","3.6 out of 5 stars","Shopping","null","Store filers","https://www.amazon.com/gp/customer-reviews/R72OBJ26T933G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B074PDF3ZY","Would like to add items to store filters I’ve set up within a master list, not just to the master list.","3.0 out of 5 stars","January 1, 2018","Next page→","https://www.amazon.com/Purple-Cover-Inc-AnyList/product-reviews/B074PDF3ZY/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=2&fst=as%3Aoff&qid=1564897790&rnid=2661617011&ref=sr_pg_1"
"1564898321-42880","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","Out Of Milk","https://www.amazon.com/Bonial-International-GmbH-Out-Milk/dp/B074P5RYK7/ref=sr_1_49?fst=as%3Aoff&qid=1564897796&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-49","Out Of Milk","With Out of Milk, manage your shopping list with just your voice. Easily add or remove various products and sync your lists with family and friends. Out of Milk lets you keep track of all of your lists, and automatically syncs to your phone. Keep your pantry and your fridge fresh!


Our Features:
-Easily create and edit your shopping lists
- Sync your shopping lists in real-time
- Quickly add and remove items on your lists
- Manage an inventory of your pantry
- Keep your lists synced from Alexa to your phone

You can always access your lists through our mobile apps and online on our website: http://www.outofmilk.com/. 


WHAT THE EXPERTS ARE SAYING:

'The Out of Milk app is straightforward and offers three main list functions: shopping, pantry and to do.'
Wall Street Journal

'#1 of Top 25 Apps For Moms'
Babble 

'Top 10 Most-Used Shopping Apps'
Nielsen  

'How To Simplify your grocery shopping on Android'
CNET  

'Grocery List Apps That Make Shopping, Syncing Lists Simple'
Mashable","Guidance Suggested.","out of milk","dynamic content.","Developer Privacy Policy","http://outofmilk.com/Privacy.aspx","Developer Terms of Use","http://outofmilk.com/Terms.aspx","129","by Bonial International GmbH","129","https://www.amazon.com/product-reviews/B074P5RYK7","3.1 out of 5 stars","Shopping","null","Doesn't work for me","https://www.amazon.com/gp/customer-reviews/R1VNDWGKXUOPUR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B074P5RYK7","Says that I am using wrong list when I only have 1 list. Then it deletes all items no matter what I say","1.0 out of 5 stars","December 4, 2017","Next page→","https://www.amazon.com/Bonial-International-GmbH-Out-Milk/product-reviews/B074P5RYK7/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=4&fst=as%3Aoff&qid=1564897794&rnid=2661617011&ref=sr_pg_3"
"1564898906-44886","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","Bring! Shopping List","https://www.amazon.com/Bring-Labs-AG-Shopping-List/dp/B01N188I03/ref=sr_1_28?fst=as%3Aoff&qid=1564897792&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-28","Bring! Shopping List","Planning and managing your grocery shopping is a breeze with the new Alexa skill.
Create your Bring! user account first. The free download is available for both iPhone and Android.

Thanks to the user-friendly shopping list and clever sharing functions, everyone in your household is always aware of what needs to be bought. This way you save a lot of time and money while shopping. Try it out now.

You can:
- Add articles with “Open Bring and add two liters of milk.”
- Remove articles with “Open Bring and remove milk.”
- Let Alexa read the articles on your list with “Open Bring and read my list.”
- Change the list with “Open Bring and change my list to Home.”

To do multiple things consecutively start with
- ""Alexa open Bring.""
After the welcome message continue with
 - ""Change the default list to Home.""
 - ""What is on my list?""
 - ""Add 2 liter of milk to my list.""


More info under www.getbring.com.

Send us your feedback to feedback@getbring.com

Happy shopping with Bring!","Guidance Suggested.","bring","dynamic content.","Developer Privacy Policy","https://getbring.com/#!/terms/en","Developer Terms of Use","https://getbring.com/#!/terms/en","105","by Bring! Labs AG","105","https://www.amazon.com/product-reviews/B01N188I03","4.0 out of 5 stars","Shopping","null","Awful. unusable","https://www.amazon.com/gp/customer-reviews/R33JVP4LK6ZFFQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01N188I03","Saying, : ""Alexa, open Bring"" or ""Alexa, open Bring app"" does nothing.  Also, it's not possible to add an item to a specific list, only to default list.","1.0 out of 5 stars","March 4, 2019","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=2&fst=as%3Aoff&qid=1564897790&rnid=2661617011&ref=sr_pg_1"
"1564899294-46211","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","AnyList","https://www.amazon.com/Purple-Cover-Inc-AnyList/dp/B074PDF3ZY/ref=sr_1_21?fst=as%3Aoff&qid=1564897792&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-21","AnyList","AnyList is the best way to create and share grocery shopping lists, and this skill allows you to add items to AnyList with Alexa.

To get started, first download AnyList from the iOS App Store and create an AnyList account. Then enable this skill and you'll be able to link your AnyList account to Alexa.

After linking your AnyList account, the Alexa Shopping & To-do lists will appear as new lists in AnyList. From the AnyList app, you can also choose to make some or all of your existing AnyList lists accessible on your Alexa devices.","Guidance Suggested.","null","dynamic content.","Developer Terms of Use","https://www.anylist.com/terms","null","","153","by Purple Cover, Inc.","153","https://www.amazon.com/product-reviews/B074PDF3ZY","3.6 out of 5 stars","Shopping","null","The best for Lists with Alexa and Iphone integration !","https://www.amazon.com/gp/customer-reviews/R9KANLJFMOLXQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B074PDF3ZY","This skill is great! This solves the problem of having lists with Alexa be completely useful because I can now integrate perfectly with an app on my phone to add items and even use siri to add items from my phone. So cool that someone made this happen! It has been completely reliable with regular use.","5.0 out of 5 stars","May 25, 2019","Next page→","https://www.amazon.com/Purple-Cover-Inc-AnyList/product-reviews/B074PDF3ZY/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=2&fst=as%3Aoff&qid=1564897790&rnid=2661617011&ref=sr_pg_1"
"1564898151-42292","https://www.amazon.com/s?bbn=14284862011&rh=n%3A13727921011%2Cn%3A%2113727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&dc&fst=as%3Aoff&qid=1564768551&rnid=2661617011&ref=lp_14284862011_nr_p_72_3","Who's next","https://www.amazon.com/Alexa-Blueprints-User-Whos-next/dp/B07PFB1864/ref=sr_1_62?fst=as%3Aoff&qid=1564897796&refinements=p_72%3A2661621011&rnid=2661617011&s=alexa-skills&sr=1-62","Who's next","Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!","null","who's next","dynamic content.","null","","null","","1","by Alexa Blueprints User","1","https://www.amazon.com/product-reviews/B07PFB1864","1.0 out of 5 stars","Shopping","null","ok so it doesn't really work","https://www.amazon.com/gp/customer-reviews/R1GWI35PSAI28X/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07PFB1864","i said open who's next and it said a random name (Cindy) and you have no way to control the names of who is in your home.","1.0 out of 5 stars","June 28, 2019","","","Next→","https://www.amazon.com/s?i=alexa-skills&bbn=14284862011&rh=n%3A13727921011%2Cn%3A13727922011%2Cn%3A14284862011%2Cp_72%3A2661621011&lo=list&dc&page=4&fst=as%3Aoff&qid=1564897794&rnid=2661617011&ref=sr_pg_3"
